338|100|1 portion moyenne|100|Fruits/cassis(p).jpg|21
339|150|1 grande portion|150|Fruits/cassis(p).jpg|21
340|15|1 cuillère à soupe|15|desserts/sucres/cassonade-p.jpg|306
341|5|1 cuillère à café|5|desserts/sucres/cassonade-p.jpg|306
342|160|1 petite portion|160|plats/cassoulet-160g.JPG|119
343|320|1 portion moyenne|320|plats/cassoulet-320g.JPG|119
344|460|1 grande portion|460|plats/cassoulet-460g.JPG|119
345|~20|1 cuillère à soupe|20|vaisselle/cuillere-soupe(p).jpg|907
346|~10|1 cuillère à café|10|vaisselle/cuillere-cafe(p).jpg|907
347|40|1 tige (~20cm)|40|legumes/celeri-branche-cru.JPG|1125
348|100|1 petite portion|100|fruits/cerises100g.JPG|19
349|200|1 portion moyenne|200|fruits/cerises200g.JPG|19
350|300|1 grande portion|300|fruits/cerises300g.JPG|19
351|50|1 petite portion|50|fruits/cerises-sirop-50g.jpg|66
352|100|1 portion moyenne|100|fruits/cerises-sirop-100g.jpg|66
353|150|1 grande portion|150|fruits/cerises-sirop-150g.jpg|66
354|20|1 petite portion|20|fromages/crottin-chevre20g.jpg|625
355|40|1 portion moyenne|40|fromages/crottin-chevre40g.jpg|625
356|80|1 grande portion|80|fromages/crottin-chevre80g.jpg|625
357|~25|1 unité|25|sans-photos.jpg|353
358|~140|1 flute|140|vaisselle/verre-champagne-100.JPG|453
359|150|1 verre moyen|150|vaisselle/verre-moyen-150.JPG|453
360|120|1 petit verre|120|vaisselle/verre-petit-120.JPG|453
361|200|1 grand verre|200|vaisselle/verre-grand-200.JPG|453
362|100|1 petite portion|100|legumes/champignons-100g.jpg|1229
363|200|1 portion moyenne|200|legumes/champignons-200g.jpg|1229
364|300|1 grande portion|300|legumes/champignons-300g.jpg|1229
365|100|1 petite portion|100|legumes/champignons-100g.jpg|1231
366|200|1 portion moyenne|200|legumes/champignons-200g.jpg|1231
367|300|1 grande portion|300|legumes/champignons-300g.jpg|1231
371|100|1 petite portion|100|legumes/champignons-100g.jpg|1230
372|200|1 portion moyenne|200|legumes/champignons-200g.jpg|1230
373|300|1 grande portion|300|legumes/champignons-300g.jpg|1230
377|100|1 petite portion|100|legumes/champignons-paris.JPG|1120
378|200|1 portion moyenne|200|legumes/champignons-paris.JPG|1120
379|300|1 grande portion|300|legumes/champignons-paris.JPG|1120
380|16.66|1 portion|16.66|sans-photos.jpg|577
381|30|1 petite portion|30|fromages/camembert-30g.jpg|587
382|60|1 portion moyenne|60|fromages/camembert-60g.JPG|587
383|90|1 grande portion|90|fromages/camembert-90g.jpg|587
384|~95|1 tasse|~95|vaisselle/tasse2.jpg|178
385|~15|1 unité|15|feculents/chataignes(p).jpg|78
386|300|une 20ène|300|feculents/chataignes(p).jpg|78
387|150|une 10ène|150|feculents/chataignes(p).jpg|78
388|10| |10|feculents/chataignes(p).jpg|79
389|50| |50|feculents/chataignes(p).jpg|79
390|30|1 petite portion|30|fromages/chaume-30g.jpg|584
391|60|1 portion moyenne|60|fromages/chaume-60g.jpg|584
392|90|1 grande portion|90|fromages/chaume-90g.jpg|584
393|60|1 unité|60|desserts/gateaux/chausson-aux-pommes-60g.jpg|209
394|60|1 unité|60|desserts/gateaux/chausson-aux-pommes-60g.jpg|204
395|20|1 petite portion|20|fromages/mimolette-20g.jpg|607
396|40|1 portion moyenne|40|fromages/mimolette-40g.jpg|607
397|80|1 grande portion|80|fromages/mimolette-80g.jpg|607
398|15|1 petite portion|15|cereales-pd/cer-ble-souffle-15g.jpg|230
399|25|1 portion moyenne|25|cereales-pd/cer-ble-souffle-25g.jpg|230
400|50|1 grande portion|50|cereales-pd/cer-ble-souffle-50g.JPG|230
401|120|1 unité|120|fast-food/hamburger-fromage.JPG|769
403|~1.4|1 unité|~1.4|/desserts/confitures-autres/chewing-gum.jpg|417
404|4|1 cuillère à soupe rase|4|vaisselle/cuillere-soupe(p).jpg|489
405|2|1 cuillère à café|2|vaisselle/cuillere-cafe(p).jpg|489
406|20|1 petite portion|20|legumes/salade-20g.jpg|1134
407|40|1 portion moyenne|40|legumes/salade-40g.jpg|1134
408|60|1 grande portion|60|legumes/salade-60g.jpg|1134
410|100|1 petite portion|100|plats/chili-100g.jpg|116
411|400|1 portion moyenne|400|plats/chili-300g.JPG|116
412|600|1 grande portion|600|plats/chili-600g.jpg|116
413|~50|1 unité|50|vpo/charcuterie-abats/chipolatas-crues(p)-c.jpg|857
414|~100|2 unités|100|vpo/charcuterie-abats/chipolatas-crues(p)-c.jpg|857
415|~150|3 unités|150|vpo/charcuterie-abats/chipolatas-crues(p)-c.jpg|857
416|10|1 petite portion|10|aperitifs/chips-10g.jpg|109
417|30|1 portion moyenne|30|aperitifs/chips-30g.jpg|109
418|50|1 grande portion|50|aperitifs/chips-50g.jpg|109
419|~30|1 petit paquet|30|aperitifs/chips.jpg|109
420|~150|1 gros paquet|150|aperitifs/chips.jpg|109
421|15|1 petite portion|15|cereales-pd/cer-petales-ble-chocolat-15g.jpg|219
422|25|1 portion moyenne|25|cereales-pd/cer-petales-ble-chocolat-25g.jpg|219
423|50|1 grande portion|50|cereales-pd/cer-petales-ble-chocolat-50g.jpg|219
424|15|1 petite portion|15|cereales-pd/cereales-mais-souffles15g.jpg|222
425|25|1 portion moyenne|25|cereales-pd/cereales-mais-souffles25g.jpg|222
426|50|1 grande portion|50|cereales-pd/cereales-mais-souffles50g.jpg|222
427|8|1 cuillère à soupe|8|vaisselle/cuillere-soupe(p).jpg|311
428|~3|1 cuillère à café|3|vaisselle/cuillere-cafe(p).jpg|311
429|10|1 caré||desserts/chocolat/chocolat-un-carre(p).jpg|313
430|40|1 barre||desserts/chocolat/chocolat-noir(p).jpg|313
431|10|1 caré||desserts/chocolat/chocolat-un-carre(p).jpg|316
432|150|1 barre||desserts/chocolat/chocolat-noir(p).jpg|316
433|8|1 cuillère à soupe|8|vaisselle/cuillere-soupe(p).jpg|323
434|3|1 cuillère à café|3|vaisselle/cuillere-cafe(p).jpg|323
435|8|1 cuillère à soupe|8|vaisselle/cuillere-soupe(p).jpg|319
436|3|1 cuillère à café|3|vaisselle/cuillere-cafe(p).jpg|319
437|15|1 petite portion|15|cereales-pd/cer-petales-ble-chocolat-15g.jpg|225
438|25|1 portion moyenne|25|cereales-pd/cer-petales-ble-chocolat-25g.jpg|225
439|50|1 grande portion|50|cereales-pd/cer-petales-ble-chocolat-50g.jpg|225
440|~10|1 tranche|10|vpo/charcuterie-abats/chorizo-1t.JPG|864
444|~1000|1 unité|1000|sans-photos.jpg|1227
445|100|1 petite portion|100|legumes/chou-fleur-100g.jpg|1227
446|175|1 portion moyenne|175|legumes/chou-fleur-175g.jpg|1227
447|280|1 grande portion|280|legumes/chou-fleur-280g.jpg|1227
448|~150|1 portion|150|legumes/chou-farci-p.jpg|1172
450|1200|1 unité|1200|legumes/chou-fleur-cru-p.jpg|1111
451|100|1 petite portion|100|legumes/chou-fleur-100g.jpg|1111
452|175|1 portion moyenne|175|legumes/chou-fleur-175g.jpg|1111
453|280|1 grande portion|280|legumes/chou-fleur-280g.jpg|1111
454|175|1 portion moyenne|175|legumes/chou-fleur-175g.jpg|1226
455|100|1 petite portion|100|legumes/chou-fleur-100g.jpg|1226
456|280|1 grande portion|280|legumes/chou-fleur-280g.jpg|1226
457|50|1 petite portion|50|legumes/choux-rouge-50g.jpg|1113
458|100|1 portion moyenne|100|legumes/choux-rouge-100g.jpg|1113
459|150|1 grande portion|150|legumes/choux-rouge-150g.jpg|1113
461|100|1 petite portion|100|legumes/blettes-100g.jpg|1228
462|200|1 portion moyenne|200|legumes/blettes-200g.jpg|1228
463|300|1 grande portion|300|legumes/blettes-300g.jpg|1228
464|~100|1 petite portion|100|legumes/choucroute-100g.jpg|1225
465|~200|1 portion moyenne|200|legumes/choucroute-200g.jpg|1225
466|~300|1 grande portion|300|legumes/choucroute-300g.jpg|1225
470|~1000|1 unité|1000|legumes/chou-vert.JPG|1405
471|250|1 petite portion|250|plats/choucroute-250g.jpg|796
472|450|1 portion moyenne|450|plats/choucroute-450g.jpg|796
473|650|1 grande portion|650|plats/choucroute-650g.jpg|796
474|~10|1 unité|10|desserts/gateaux/chouquettes1.jpg|376
475|100|une dixaine|100|desserts/gateaux/chouquettes.JPG|376
476|~30|3 unités|30|desserts/gateaux/chouquettes3.jpg|376
477|100|1 petite portion|100|legumes/brocolis-100g.jpg|1223
478|175|1 portion moyenne|175|legumes/brocolis-175g.jpg|1223
479|280|1 grande portion|280|legumes/brocolis-280g.jpg|1223
481|100|1 petite portion|100|legumes/chou-bruxelles-100g.jpg|1224
482|175|1 portion moyenne|175|legumes/chou-bruxelles-175g.jpg|1224
483|250|1 grande portion|250|legumes/chou-bruxelles-250g.jpg|1224
484|100|1 petite portion|100|legumes/chou-bruxelles-100g.jpg|1112
485|175|1 portion moyenne|175|legumes/chou-bruxelles-175g.jpg|1112
486|250|1 grande portion|250|legumes/chou-bruxelles-250g.jpg|1112
487|20|1 petite portion|20|fromages/crottin-chevre20g.jpg|627
488|40|1 portion moyenne|40|fromages/crottin-chevre40g.jpg|627
489|80|1 grande portion|80|fromages/crottin-chevre80g.jpg|627
490|20|1 petite portion|20|fromages/crottin-chevre20g.jpg|628
491|40|1 portion moyenne|40|fromages/crottin-chevre40g.jpg|628
492|80|1 grande portion|80|fromages/crottin-chevre80g.jpg|628
493|~1|1 pincée||legumes/ciboulette.JPG|1207
